Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
241	0.25438598	0.43551555	1.0	0.0	8.745614	0.3000489	0.00027705653	0.30014876	0.29927674	242000	0.061536018	0.16883408	-0.00079904497	-0.0059996843	0.77228403	0.09296276	0.0	0.0	299.7130720615387
242	0.27192983	0.44495392	1.0	0.0	8.72807	0.22144699	0.0002773346	0.22154698	0.22067495	243000	-0.02028233	0.17057455	-0.000100905076	-0.00027626753	0.6087292	-0.084797956	0.0	79.0	301.0204346179962
243	0.3043478	0.4601307	1.0	0.0	8.695652	0.2383155	0.00027733462	0.23841545	0.23754342	244000	-0.02760257	0.18525568	2.6436523e-05	-0.000857234	0.7913082	0.10429155	0.0	0.0	302.1117322444916
244	0.28947368	0.45351818	1.0	0.0	8.710526	0.26797023	0.00027712996	0.26807013	0.26719812	245000	0.009585762	0.1774657	-0.0015660599	-0.00019218028	0.60297245	0.020216428	0.0	22.0	303.25431871414185
245	0.2631579	0.44034737	1.0	0.0	8.736842	0.25397748	0.00027712996	0.25407735	0.25320533	246000	0.019401094	0.16717891	-0.0006885957	-0.00055871904	0.6790678	0.022355808	0.0	16.0	304.3821814060211
246	0.23684211	0.42514458	1.0	0.0	8.763158	0.23024903	0.00027599733	0.23034799	0.22947596	247000	0.018823326	0.15540107	-9.57232e-05	-0.00055781007	0.7152058	0.027268276	0.0	0.0	305.42918157577515
247	0.24561404	0.43045068	1.0	0.0	8.754386	0.20666333	0.00027713235	0.20676321	0.20589118	248000	-0.008733553	0.15895323	3.7439167e-05	-6.0722232e-05	0.72030425	0.032060355	0.0	0.0	306.44936180114746
248	0.28947368	0.45351815	1.0	0.0	8.710526	0.21439071	0.0002772059	0.2144906	0.21361858	249000	-0.03602696	0.17883743	9.319186e-05	-0.001548186	0.7246009	0.033254273	0.0	0.0	307.5836067199707
249	0.25438598	0.43551555	1.0	0.0	8.745614	0.25335628	0.00027689125	0.25345606	0.25258404	250000	0.02628291	0.16377491	-0.0014229715	-0.0009550601	0.6602242	0.023920452	0.0	15.0	308.68995356559753
250	0.28070176	0.44934207	1.0	0.0	8.719298	0.22282007	0.00027704035	0.22291993	0.2220479	251000	-0.022474576	0.17438716	0.00011756271	-0.00053425133	0.7158855	0.029257203	0.0	0.0	310.9083423614502
251	0.25438598	0.43551555	1.0	0.0	8.745614	0.2456047	0.0002772243	0.24570459	0.24483256	252000	0.018363021	0.16335602	-9.8856166e-05	-0.0005375147	0.72113013	0.032725938	0.0	0.0	311.98746275901794
252	0.2982456	0.45748788	1.0	0.0	8.701755	0.22276717	0.00027709556	0.22286709	0.22199506	253000	-0.038132705	0.18210413	-0.004567422	-0.0015111119	0.66084474	-0.14564204	0.0	79.0	313.25985622406006
253	0.2982456	0.45748788	1.0	0.0	8.701755	0.2610731	0.00027703817	0.261173	0.260301	254000	0.005839762	0.18057553	-0.013096398	-7.599592e-07	0.5477152	0.03574522	0.0	12.0	314.45446610450745
254	0.25438598	0.43551555	1.0	0.0	8.745614	0.261929	0.0002772951	0.26202902	0.261157	255000	0.032459162	0.16437793	-0.0006165728	-0.0015567541	0.7207817	0.046765693	0.0	0.0	315.49054074287415
255	0.28070176	0.44934204	1.0	0.0	8.719298	0.22293915	0.00027718753	0.22303903	0.222167	256000	-0.02398165	0.17438152	-0.0022694971	-0.0005287826	0.6484283	-0.13532947	0.43	79.0	316.78331089019775
256	0.33913043	0.4734142	1.0	0.0	8.66087	0.24573317	0.00027816833	0.24583396	0.24496193	257000	-0.047519777	0.19885647	-0.007081557	-0.0028519928	0.5574916	-0.026898537	0.454	79.0	318.09211921691895
257	0.27192983	0.44495392	1.0	0.0	8.72807	0.298461	0.0002770749	0.2985609	0.29768887	258000	0.052955385	0.17391047	-0.0030510873	-0.0036011934	0.6634536	0.030521825	0.0	11.0	319.15333890914917
258	0.2631579	0.44034737	1.0	0.0	8.736842	0.23932408	0.00027709553	0.23942395	0.23855191	259000	0.005948383	0.16670048	-0.00022992864	-8.161366e-05	0.66435224	0.012304548	0.0	79.0	320.3792099952698
259	0.2631579	0.44034737	1.0	0.0	8.736842	0.23041299	0.00027694833	0.2305128	0.22964077	260000	-0.0017276934	0.16661894	-0.00010257214	-1.4901161e-08	0.68263304	-0.068687655	0.0	79.0	321.6353967189789
260	0.28947368	0.45351818	1.0	0.0	8.710526	0.2302489	0.00027720592	0.23034883	0.2294768	261000	-0.02677021	0.17783736	-0.0010127984	-0.0005565882	0.6249568	-0.0996235	0.0	79.0	323.96746826171875
261	0.3043478	0.4601307	1.0	0.0	8.695652	0.2537009	0.0002773501	0.25380093	0.2529289	262000	-0.016307944	0.18459137	-3.971532e-05	-0.00019301474	0.8108864	0.12537956	0.0	0.0	325.0522871017456
262	0.25438598	0.43551555	1.0	0.0	8.745614	0.26760432	0.0002772034	0.26770425	0.26683223	263000	0.04472573	0.16485785	-0.008662734	-0.002035305	0.58977234	0.03665052	0.0	10.0	326.1867587566376
263	0.24561404	0.43045068	1.0	0.0	8.754386	0.22261111	0.00027726108	0.22271104	0.22183901	264000	0.0052165757	0.15895827	-7.04336e-05	-6.611645e-05	0.7298605	0.049946796	0.0	0.0	327.30075001716614
264	0.22807017	0.4195881	1.0	0.0	8.77193	0.21444991	0.00027596034	0.2145489	0.21367687	265000	0.012289995	0.15091608	-0.0007828055	-0.0002462268	0.6452496	0.020348359	0.0	53.0	328.4884822368622
265	0.27192983	0.44495392	1.0	0.0	8.72807	0.19859783	0.00027727947	0.19869778	0.19782574	266000	-0.03819312	0.17185517	-0.005945228	-0.0015494078	0.6755464	-0.16044539	0.0	79.0	329.6909136772156
266	0.25438598	0.43551555	1.0	0.0	8.745614	0.23829614	0.00027744487	0.23839612	0.23752409	267000	0.014074713	0.16307068	-0.0002535358	-0.0002527386	0.88695353	0.20992915	0.6	0.0	330.8070685863495
267	0.23684211	0.4251446	1.0	0.0	8.763158	0.22220588	0.00027636695	0.22230498	0.22143295	268000	0.022657147	0.15508561	-0.016785953	-0.0002426207	0.5334865	0.04897664	0.0	12.0	332.130300283432
268	0.28070176	0.44934204	1.0	0.0	8.719298	0.20639153	0.00027711393	0.2064914	0.20561936	269000	-0.03851298	0.17541644	-0.0048968866	-0.001556009	0.66245645	-0.15055671	0.0	79.0	333.3643465042114
269	0.24561404	0.43045068	1.0	0.0	8.754386	0.24640033	0.00027705877	0.24650016	0.24562813	270000	0.03886168	0.15990897	-0.017477678	-0.0010149479	0.5427648	0.040577915	0.0	11.0	334.4347276687622
270	0.27192983	0.4449539	1.0	0.0	8.72807	0.21408366	0.000277353	0.21418366	0.21331163	271000	-0.022742115	0.17087394	0.00046663918	-0.0005737543	0.7215297	0.048442613	0.0	0.0	336.73073387145996
271	0.3043478	0.4601307	1.0	0.0	8.695652	0.23839231	0.00027722432	0.23849224	0.2376202	272000	-0.030288685	0.18525097	-0.0027233995	-0.0008521378	0.64633226	-0.13041744	0.0	79.0	337.97758293151855
272	0.28070176	0.44934204	1.0	0.0	8.719298	0.26802227	0.00027731343	0.2681223	0.26725027	273000	0.016246911	0.17432447	-0.00014489889	-0.00047634542	0.846475	0.16131152	0.571	0.0	339.0048179626465
273	0.2982456	0.45748788	1.0	0.0	8.701755	0.24589686	0.00027715074	0.24599679	0.24512476	274000	-0.012525919	0.18083313	-0.00042915158	-0.00025373697	0.8443419	0.14709775	0.539	0.0	340.0855185985565
274	0.22807017	0.4195881	1.0	0.0	8.77193	0.2619853	0.0002762902	0.26208436	0.26121235	275000	0.06634347	0.15466763	-0.016822014	-0.003997192	0.56575465	0.05634114	0.0	9.0	341.14701795578003
275	0.17699115	0.3816612	1.0	0.0	8.823009	0.19799934	0.00027608976	0.19809836	0.19722633	276000	0.036295824	0.12483854	-0.0008063987	-0.00198441	0.74103034	0.070846155	0.0	0.0	342.20898818969727
276	0.28070176	0.44934207	1.0	0.0	8.719298	0.15314233	0.00027707714	0.1532422	0.15237017	277000	-0.09119718	0.18244061	-0.004158199	-0.008534238	0.6274221	-0.12134151	0.482	79.0	343.48274207115173
277	0.19469027	0.3959621	1.0	0.0	8.805309	0.24425837	0.00027592338	0.24435735	0.24348532	278000	0.07730654	0.13812976	-0.015908673	-0.0056114644	0.5716734	0.041683454	0.0	9.0	344.56911158561707
278	0.2631579	0.44034737	1.0	0.0	8.736842	0.16952783	0.00027716914	0.16962776	0.16875573	279000	-0.054186974	0.17029381	0.0010135286	-0.0036582053	0.72921664	0.054677345	0.0	0.0	345.665442943573
279	0.28947368	0.45351815	1.0	0.0	8.710526	0.23022108	0.00027718753	0.23032102	0.22944899	280000	-0.025004841	0.1778386	-0.0018648542	-0.0005579889	0.6410591	-0.12192061	0.0	79.0	346.94707560539246
280	0.28947368	0.45351818	1.0	0.0	8.710526	0.2538419	0.00027718506	0.25394186	0.25306985	281000	0.0030922552	0.17727378	-0.007898468	2.0861626e-07	0.5691293	0.036323264	0.0	11.0	349.3312602043152
281	0.31304348	0.46373188	1.0	0.0	8.686956	0.25400427	0.0002772951	0.25410426	0.25323224	282000	-0.022309633	0.18794744	-0.0027533025	-0.00046165287	0.6612957	-0.14777651	0.0	79.0	350.61960530281067
282	0.16814159	0.373992	1.0	0.0	8.831859	0.27523434	0.00027601363	0.27533332	0.2744613	283000	0.1355636	0.13463748	-0.030810773	-0.016760238	0.54492396	0.06279425	0.0	9.0	351.6657042503357
283	0.33043477	0.4703697	1.0	0.0	8.669565	0.14393927	0.00027842444	0.14404012	0.14316809	284000	-0.12851292	0.21496321	0.0032523274	-0.021611124	0.73824906	0.071969226	0.0	0.0	352.7129137516022
284	0.22807017	0.4195881	1.0	0.0	8.77193	0.2892265	0.0002760505	0.28932554	0.28845352	285000	0.0726556	0.15885493	-0.0018587112	-0.00818333	0.76388144	0.09992407	0.0	0.0	353.78121972084045
285	0.22807017	0.4195881	1.0	0.0	8.77193	0.20009384	0.00027629305	0.20019296	0.19932093	286000	-0.0027850026	0.1506716	7.204106e-05	-1.8030405e-06	0.6050212	0.01755748	0.0	29.0	354.91190695762634
286	0.22807017	0.4195881	1.0	0.0	8.77193	0.19877191	0.00027596034	0.19887087	0.19799884	287000	-0.0017857035	0.15066983	-0.000112724956	-1.4901161e-07	0.6848912	-0.069236845	0.0	79.0	356.12973380088806
287	0.21238938	0.40899897	1.0	0.0	8.787611	0.19875616	0.00027592338	0.19885513	0.1979831	288000	0.010381846	0.14184518	-0.0008499967	-0.00019478798	0.62367886	0.020420242	0.0	36.0	357.3034770488739
288	0.3043478	0.4601307	1.0	0.0	8.695652	0.18485284	0.00027709553	0.1849527	0.18408068	289000	-0.077297516	0.19124402	-0.0125223845	-0.0068449676	0.67744607	-0.16878429	0.514	79.0	358.50870990753174
289	0.22123894	0.41508096	1.0	0.0	8.778761	0.2669247	0.00027616115	0.26702374	0.26615173	290000	0.08648134	0.15151644	-0.029175665	-0.0054421127	0.5249312	0.05784173	0.0	11.0	359.7353823184967
290	0.22807017	0.4195881	1.0	0.0	8.77193	0.19391999	0.0002761637	0.19401903	0.193147	291000	-0.0059721596	0.15069324	0.00017079525	-2.3290515e-05	0.7410028	0.077182285	0.0	0.0	362.14413714408875
291	0.23684211	0.4251446	1.0	0.0	8.763158	0.19871643	0.00027597888	0.19881544	0.1979434	292000	-0.009400401	0.15490507	0.00024129637	-6.236136e-05	0.7700194	0.107394315	0.0	0.0	363.20768094062805
292	0.2982456	0.45748788	1.0	0.0	8.701755	0.20660454	0.00027704035	0.20670442	0.20583239	293000	-0.04720056	0.18362252	0.0010134429	-0.0030158758	0.79602283	0.12193309	0.0	0.0	364.2457695007324
293	0.22123894	0.415081	1.0	0.0	8.778761	0.26162	0.0002758106	0.2617189	0.26084688	294000	0.067113936	0.15076247	-0.013168991	-0.0046935678	0.5823816	0.05434326	0.0	15.0	365.32152009010315
294	0.32173914	0.46714348	1.0	0.0	8.678261	0.19315204	0.00027811335	0.19325277	0.19238074	295000	-0.07951236	0.19858406	0.0012968108	-0.008119836	0.7376927	0.061001956	0.0	0.0	366.3446407318115
295	0.27192983	0.44495392	1.0	0.0	8.72807	0.28257355	0.0002770749	0.28267348	0.28180146	296000	0.034796875	0.17225617	-0.0005567111	-0.0019539744	0.7541368	0.07820584	0.0	0.0	367.4458837509155
296	0.25438598	0.43551555	1.0	0.0	8.745614	0.23864023	0.00027720592	0.23874012	0.23786809	297000	0.013184109	0.16308188	-0.0011876393	-0.00026383996	0.62155336	0.022572933	0.0	33.0	368.6262855529785
297	0.24561404	0.43045068	1.0	0.0	8.754386	0.22239618	0.00027694833	0.222496	0.22162397	298000	0.004976327	0.15895477	-2.042763e-05	-6.276369e-05	0.71595275	0.027342046	0.0	0.0	369.7538788318634
298	0.28070176	0.44934207	1.0	0.0	8.719298	0.21443915	0.00027709556	0.21453904	0.213667	299000	-0.031270638	0.17484498	-0.004277222	-0.0009889156	0.6669339	-0.15485623	0.474	79.0	370.96784257888794
299	0.28947368	0.45351815	1.0	0.0	8.710526	0.24620093	0.00027702193	0.24630082	0.24542879	300000	-0.00078484596	0.17733535	-0.0142606385	-5.9962273e-05	0.53725976	0.04759118	0.0	15.0	372.05909037590027
300	0.2982456	0.45748788	1.0	0.0	8.701755	0.25405785	0.00027716666	0.25415775	0.25328574	301000	-0.010053419	0.1806379	-0.0011849329	-6.121397e-05	0.66049325	-0.14210011	0.0	79.0	374.5755817890167
301	0.2631579	0.44034737	1.0	0.0	8.736842	0.26200214	0.00027725843	0.262102	0.26123	302000	0.03899082	0.16762197	-0.017059509	-0.0010004938	0.5490737	0.054378632	0.0	12.0	375.6718828678131
302	0.28070176	0.44934204	1.0	0.0	8.719298	0.22992761	0.00027713232	0.23002751	0.22915548	303000	-0.016074283	0.17410791	0.00027085468	-0.00025741756	0.7412435	0.06624345	0.0	0.0	376.72604990005493
303	0.33913043	0.4734142	1.0	0.0	8.66087	0.246148	0.00027820488	0.24624881	0.24537678	304000	-0.05371717	0.19881232	-0.0030310377	-0.0028080791	0.6320355	-0.11496493	0.0	79.0	377.94270277023315
304	0.18584071	0.3889781	1.0	0.0	8.814159	0.29974008	0.00027599515	0.2998391	0.2989671	305000	0.13887842	0.14686131	-0.024938554	-0.019059524	0.57714415	0.059383072	0.0	8.0	379.0019428730011
305	0.35652173	0.4789718	1.0	0.0	8.643478	0.16165592	0.0002783147	0.1617567	0.16088466	306000	-0.1471659	0.22451279	-0.014137134	-0.023330986	0.6428954	-0.22925396	0.461	79.0	380.2231996059418
306	0.19469027	0.3959621	1.0	0.0	8.805309	0.31231025	0.00027640077	0.31240937	0.31153736	307000	0.17313199	0.15292838	-0.049999848	-0.020343497	0.46119946	0.06819942	1.0	14.0	381.3725800514221
307	0.22807017	0.41958812	1.0	0.0	8.77193	0.1699999	0.00027594186	0.1700989	0.16922687	308000	-0.02669543	0.15149677	0.0008315034	-0.00082696974	0.73143244	0.07050113	0.0	0.0	382.4219858646393
308	0.28070176	0.44934207	1.0	0.0	8.719298	0.19857086	0.00027678258	0.19867063	0.1977986	309000	-0.048823964	0.1760949	-0.0023278072	-0.0022302568	0.62779063	-0.10829537	0.45	79.0	383.62120604515076
309	0.24561404	0.43045068	1.0	0.0	8.754386	0.24539317	0.00027700356	0.24549305	0.24462102	310000	0.030022182	0.15984564	-0.008283744	-0.000951916	0.5803729	0.032771174	0.0	12.0	384.6971070766449
310	0.25438598	0.43551555	1.0	0.0	8.745614	0.21490937	0.00027713232	0.21500929	0.21413726	311000	-0.008422158	0.16287316	8.502696e-05	-5.5223703e-05	0.71558136	0.03282585	0.0	0.0	387.16011357307434
311	0.28947368	0.45351815	1.0	0.0	8.710526	0.22222397	0.00027724268	0.22232392	0.2214519	312000	-0.029479362	0.17828071	0.00024265051	-0.0009957105	0.72572905	0.040850356	0.0	0.0	388.2386736869812
312	0.27192983	0.44495392	1.0	0.0	8.72807	0.25331643	0.00027718506	0.25341636	0.25254434	313000	0.010577391	0.1705234	-8.235779e-05	-0.00022757053	0.73399496	0.050345358	0.0	0.0	389.40431690216064
313	0.25438598	0.43551555	1.0	0.0	8.745614	0.23843044	0.0002772243	0.23853034	0.2376583	314000	0.012079514	0.16307496	-0.0007552523	-0.0002568066	0.6467417	0.021211598	0.0	47.0	390.6095519065857
314	0.22807017	0.4195881	1.0	0.0	8.77193	0.22256076	0.00027603432	0.22265975	0.22178772	315000	0.019113667	0.15123664	-7.140264e-05	-0.00056672096	0.711305	0.02202905	0.0	0.0	391.6407744884491
315	0.33913043	0.47341418	1.0	0.0	8.66087	0.19887808	0.00027815	0.19897883	0.1981068	316000	-0.09401667	0.20605026	-0.013986208	-0.010014534	0.67171615	-0.16113119	0.476	79.0	392.85314893722534
316	0.2982456	0.45748785	1.0	0.0	8.701755	0.297756	0.00027690962	0.29785576	0.29698375	317000	0.04471145	0.18184084	-0.022652652	-0.0012627095	0.5312126	0.04246738	0.0	13.0	394.0114793777466
317	0.2982456	0.45748788	1.0	0.0	8.701755	0.2625896	0.00027712996	0.26268947	0.26181746	318000	-0.0016703801	0.18057522	-0.00016479043	-6.4074993e-07	0.6676281	-0.1195772	0.0	79.0	395.22157645225525
318	0.22807017	0.41958812	1.0	0.0	8.77193	0.26194844	0.00027630865	0.26204756	0.26117554	319000	0.06382563	0.15466319	-0.013866212	-0.0039931685	0.5735412	0.03794754	0.0	10.0	396.27838373184204
319	0.2631579	0.44034737	1.0	0.0	8.736842	0.19905789	0.00027709556	0.19915782	0.19828579	320000	-0.029249057	0.1675892	0.00048334524	-0.0009651333	0.72108936	0.046154786	0.0	0.0	397.38857340812683
320	0.28070176	0.44934204	1.0	0.0	8.719298	0.23009016	0.00027694833	0.23018996	0.22931793	321000	-0.0174986	0.17410286	-0.0017068628	-0.00025224686	0.6504468	-0.13402164	0.0	79.0	400.02841234207153
321	0.28947368	0.45351818	1.0	0.0	8.710526	0.24606684	0.00027696672	0.24616666	0.24529463	322000	-0.0034266768	0.17733768	-0.009654082	-6.2048435e-05	0.5573728	0.026965162	0.0	14.0	401.2180597782135
322	0.35652173	0.4789718	1.0	0.0	8.643478	0.2540336	0.00027822074	0.25413436	0.25326234	323000	-0.0558609	0.20476657	0.00049841776	-0.0037108809	0.7120526	0.02802887	0.0	0.0	402.3482475280762
323	0.27192983	0.44495392	1.0	0.0	8.72807	0.31555885	0.00027727676	0.3156588	0.3147868	324000	0.065300815	0.17625223	-0.00066325814	-0.005933419	0.7210151	0.037151817	0.0	0.0	403.41387844085693
324	0.3043478	0.4601307	1.0	0.0	8.695652	0.23813243	0.0002773162	0.23823242	0.23736039	325000	-0.028090473	0.18526633	0.0002331771	-0.0008678585	0.7312236	0.04922567	0.0	0.0	404.43479895591736
325	0.2631579	0.4403474	1.0	0.0	8.736842	0.2678333	0.00027705653	0.26793316	0.26706114	326000	0.03270627	0.16802442	-0.0022874083	-0.0014015585	0.64879453	0.028481646	0.0	22.0	405.6307108402252
326	0.24561404	0.43045068	1.0	0.0	8.754386	0.22997074	0.00027705875	0.23007062	0.22919859	327000	0.012397773	0.15913165	-0.0005759103	-0.00023920834	0.66576636	0.019464869	0.0	40.0	406.83283495903015
327	0.27192983	0.4449539	1.0	0.0	8.72807	0.21428305	0.00027716914	0.21438298	0.21351095	328000	-0.022662763	0.17086416	5.803816e-05	-0.00056409836	0.7133324	0.021877496	0.0	0.0	407.98130536079407
328	0.33043477	0.4703697	1.0	0.0	8.669565	0.23838979	0.0002782232	0.23849057	0.23761854	329000	-0.048662383	0.19608387	3.548339e-05	-0.0027920455	0.7158972	0.02439726	0.0	0.0	409.1471951007843
329	0.28070176	0.44934207	1.0	0.0	8.719298	0.29201928	0.00027722176	0.2921192	0.2912472	330000	0.039799567	0.1759415	-0.0017885044	-0.002086401	0.6702064	0.022815445	0.0	9.0	410.30985021591187
330	0.2631579	0.44034737	1.0	0.0	8.736842	0.24566576	0.00027700354	0.24576557	0.24489354	331000	0.011455637	0.16685495	-8.487981e-05	-0.00023569167	0.7161852	0.030670252	0.0	0.0	412.8588147163391
331	0.20353982	0.40263057	1.0	0.0	8.79646	0.23011136	0.00027599733	0.23021041	0.22933838	332000	0.04685376	0.139952	-0.00269242	-0.0028049648	0.66357446	0.03065973	0.0	14.0	413.9283137321472
332	0.2631579	0.44034737	1.0	0.0	8.736842	0.17646097	0.00027711393	0.17656088	0.17568885	333000	-0.051423598	0.16950269	-0.0067593157	-0.0028699338	0.6643889	-0.15352233	0.495	79.0	415.14089465141296
333	0.25438598	0.43551555	1.0	0.0	8.745614	0.23075362	0.00027744487	0.23085365	0.22998162	334000	0.016834369	0.16288768	-0.015158881	-7.009506e-05	0.5397593	0.045391724	0.0	15.0	416.2197456359863
334	0.31304348	0.46373186	1.0	0.0	8.686956	0.22230127	0.00027705875	0.22240114	0.22152911	335000	-0.052029695	0.19031385	-0.0058882125	-0.0028252453	0.6569343	-0.14425611	0.466	79.0	417.4877099990845
335	0.22807017	0.41958812	1.0	0.0	8.77193	0.27600563	0.00027593982	0.2761046	0.27523258	336000	0.08043704	0.15663722	-0.022592701	-0.0059660226	0.5470605	0.05615265	0.0	11.0	418.63527274131775
336	0.25438598	0.43551555	1.0	0.0	8.745614	0.19763541	0.00027707717	0.19773525	0.19686322	337000	-0.024822861	0.16342753	-0.0030231215	-0.0006071627	0.66076505	-0.1472531	0.0	79.0	419.8586804866791
337	0.22807017	0.4195881	1.0	0.0	8.77193	0.2226119	0.00027634847	0.22271101	0.22183898	338000	0.020321924	0.15123907	-9.6883625e-05	-0.00056909025	0.8659638	0.17934689	0.566	0.0	420.93407464027405
338	0.18584071	0.3889781	1.0	0.0	8.814159	0.19851321	0.00027616372	0.19861232	0.19774029	339000	0.029323947	0.12912314	-0.0001333151	-0.0013853759	0.8641216	0.18578702	0.596	0.0	421.9727578163147
339	0.2631579	0.44034737	1.0	0.0	8.736842	0.16099374	0.00027729786	0.16109368	0.16022165	340000	-0.06568907	0.17139898	-0.0044282377	-0.004758179	0.54945016	-0.0066038254	0.415	79.0	423.2149703502655
340	0.33043477	0.4703697	1.0	0.0	8.669565	0.23082308	0.00027833297	0.23092392	0.23005189	341000	-0.05776018	0.19694082	-0.00858324	-0.0036461204	0.6721421	-0.16133417	0.466	79.0	425.7050950527191
341	0.21238938	0.40899897	1.0	0.0	8.787611	0.2920646	0.0002765849	0.2921638	0.29129177	342000	0.114966854	0.15308627	-0.030787408	-0.011371031	0.53059924	0.05322362	0.0	11.0	426.8412356376648
342	0.21238938	0.40899897	1.0	0.0	8.787611	0.18450382	0.00027594186	0.18460281	0.18373078	343000	-0.002079179	0.14165075	5.8291014e-05	-1.1920929e-07	0.72224045	0.058841363	0.0	0.0	427.93196964263916
343	0.2631579	0.44034737	1.0	0.0	8.736842	0.18469262	0.00027720592	0.18479258	0.18392055	344000	-0.044767886	0.16868809	-0.0032052733	-0.0020590276	0.63874805	-0.1283699	0.508	79.0	429.1629147529602
344	0.2982456	0.45748788	1.0	0.0	8.701755	0.23066725	0.0002772243	0.23076715	0.22989511	345000	-0.026052395	0.18155065	-0.00030557998	-0.00096300244	0.83722246	0.15018277	0.568	0.0	430.2453088760376
345	0.22807017	0.4195881	1.0	0.0	8.77193	0.26216194	0.00027588443	0.26226088	0.26138887	346000	0.049500167	0.15469019	-0.0001315996	-0.004019752	0.83405733	0.14065464	0.547	0.0	431.33368611335754
346	0.28070176	0.44934207	1.0	0.0	8.719298	0.19787574	0.00027694833	0.19797553	0.1971035	347000	-0.040333588	0.17616089	-0.0007147603	-0.0022955388	0.830089	0.13815323	0.564	0.0	432.4221818447113
347	0.2631579	0.44034737	1.0	0.0	8.736842	0.24647073	0.00027694833	0.24657057	0.24569854	348000	0.009067611	0.16688022	-0.0006362749	-0.00026087463	0.8230878	0.13502249	0.587	0.0	433.5198769569397
348	0.24561404	0.43045068	1.0	0.0	8.754386	0.23006922	0.0002769851	0.23016909	0.22929706	349000	0.008340348	0.15913464	-0.00038154982	-0.00024209917	0.8143374	0.121221684	0.0	0.0	434.6077837944031
349	0.15044248	0.35750464	1.0	0.0	8.849558	0.21430352	0.00027492907	0.21440163	0.2135296	350000	0.06409171	0.11458492	0.00044760108	-0.0071188286	0.80419004	0.115409404	0.0	0.0	435.60519909858704
350	0.23684211	0.4251446	1.0	0.0	8.763158	0.12870172	0.00027596034	0.1288007	0.12792867	351000	-0.06629874	0.16090661	-0.0005657822	-0.0060566515	0.79722977	0.10098817	0.0	0.0	438.2031738758087
351	0.25438598	0.43551555	1.0	0.0	8.745614	0.2073911	0.00027700356	0.20749098	0.20661895	352000	-0.015128799	0.16304135	-0.00012385007	-0.00022253394	0.7887324	0.09039176	0.0	0.0	439.25337958335876
352	0.23684211	0.4251446	1.0	0.0	8.763158	0.2225212	0.00027597885	0.22262016	0.22174813	353000	0.012143272	0.15509555	-0.0011342848	-0.0002527088	0.6127481	0.020188197	0.0	19.0	440.3642978668213
353	0.35652173	0.4789718	1.0	0.0	8.643478	0.20638467	0.00027842444	0.20648552	0.2056135	354000	-0.097509004	0.21283337	5.158037e-05	-0.0117263645	0.7108114	0.017933613	0.0	0.0	441.4904227256775
354	0.28070176	0.44934207	1.0	0.0	8.719298	0.31530976	0.0002772401	0.31540975	0.31453773	355000	0.060342316	0.17860612	-0.0029202178	-0.0047386885	0.67527914	0.032725386	0.0	7.0	442.5794036388397
355	0.33913043	0.47341418	1.0	0.0	8.66087	0.2463646	0.00027824152	0.24646536	0.24559332	356000	-0.051322144	0.19878943	-0.0063845627	-0.0027857125	0.66238713	-0.15216936	0.48	79.0	443.8094689846039
356	0.24561404	0.43045068	1.0	0.0	8.754386	0.29926464	0.00027696474	0.29936445	0.29849243	357000	0.09161064	0.16606586	-0.025763988	-0.007160917	0.5402161	0.043704934	0.0	10.0	444.9128541946411
357	0.28070176	0.44934204	1.0	0.0	8.719298	0.21495746	0.0002772243	0.2150574	0.21418537	358000	-0.028945584	0.17481264	0.0006745197	-0.00095675886	0.7190124	0.049224555	0.0	0.0	446.0260126590729
358	0.28947368	0.45351815	1.0	0.0	8.710526	0.24587253	0.0002772243	0.24597247	0.24510044	359000	-0.009422705	0.17734061	0.00019754376	-6.516278e-05	0.74259055	0.072262876	0.0	0.0	447.1483836174011
359	0.23684211	0.42514458	1.0	0.0	8.763158	0.25400388	0.00027623493	0.25410298	0.25323096	360000	0.03590763	0.15708649	-0.0007247776	-0.002241701	0.76377726	0.09784525	0.0	0.0	448.24475860595703
360	0.2631579	0.4403474	1.0	0.0	8.736842	0.2062702	0.0002772427	0.20637016	0.20549813	361000	-0.022436848	0.16719258	0.00039323047	-0.00057031214	0.7841684	0.11048582	0.0	0.0	450.88892936706543
361	0.28070176	0.44934204	1.0	0.0	8.719298	0.23043264	0.00027720592	0.23053253	0.2296605	362000	-0.015873587	0.1740921	0.00024262257	-0.00024172664	0.8018497	0.12662864	0.0	0.0	451.99867057800293
362	0.25438598	0.43551555	1.0	0.0	8.745614	0.24620688	0.00027735298	0.24630684	0.2454348	363000	0.015717873	0.16338424	0.00070893764	-0.00056554377	0.8172523	0.14058347	0.549	0.0	453.06580233573914
363	0.2631579	0.4403474	1.0	0.0	8.736842	0.22207236	0.00027718753	0.22217228	0.22130024	364000	-0.0062720366	0.16668583	-0.005590913	-6.632507e-05	0.573486	0.02478138	0.0	20.0	454.15170669555664
364	0.21238938	0.40899897	1.0	0.0	8.787611	0.23031656	0.0002760343	0.23041558	0.22954355	365000	0.037727736	0.14371218	-0.0002717711	-0.0020525455	0.7143159	0.029857598	0.0	0.0	455.2049140930176
